time,temperature_2m (°C),rain (mm),snowfall (cm),snowfall_height (m),sunshine_duration (s),wind_speed_10m (km/h),direct_normal_irradiance (W/m²),direct_normal_irradiance_instant (W/m²),precipitation (mm),weather_code (wmo code),is_day (),relative_humidity_2m (%)
2025-05-31T08:45,22.4,0.00,0.00,2670.00,872.64,1.4,176.4,181.4,0.00,2,1,64
2025-05-31T09:00,22.8,0.00,0.00,2710.00,900.00,1.8,250.9,257.5,0.00,2,1,63
2025-05-31T09:15,23.0,0.00,0.00,2730.00,900.00,2.5,364.8,373.5,0.00,2,1,61
2025-05-31T09:30,23.4,0.00,0.00,2760.00,900.00,4.0,474.7,484.9,0.00,3,1,60
2025-05-31T09:45,23.6,0.00,0.00,2780.00,900.00,5.4,532.3,542.6,0.00,3,1,58
2025-05-31T10:00,23.9,0.00,0.00,2800.00,900.00,6.1,551.9,561.5,0.00,3,1,57
2025-05-31T10:15,24.0,0.00,0.00,2840.00,900.00,6.5,543.9,552.3,0.00,3,1,57
2025-05-31T10:30,24.2,0.00,0.00,2880.00,900.00,6.1,516.4,523.5,0.00,3,1,57
2025-05-31T10:45,24.5,0.00,0.00,2920.00,900.00,5.8,473.4,479.1,0.00,3,1,57
2025-05-31T11:00,24.7,0.00,0.00,2960.00,900.00,5.8,407.2,411.5,0.00,3,1,57
2025-05-31T11:15,25.0,0.00,0.00,2960.00,900.00,6.1,329.6,332.6,0.00,3,1,56
2025-05-31T11:30,25.5,0.00,0.00,2960.00,900.00,6.8,263.6,265.5,0.00,3,1,55
2025-05-31T11:45,25.9,0.00,0.00,2960.00,900.00,7.2,219.1,220.3,0.00,3,1,53
2025-05-31T12:00,26.2,0.00,0.00,2960.00,900.00,7.6,180.4,181.2,0.00,3,1,52
2025-05-31T12:15,26.5,0.00,0.00,2990.00,690.33,7.6,152.0,152.5,0.00,3,1,52
2025-05-31T12:30,26.5,0.00,0.00,3010.00,587.43,7.6,138.3,138.5,0.00,3,1,52
2025-05-31T12:45,26.6,0.00,0.00,3040.00,635.02,7.2,144.7,144.7,0.00,3,1,52
2025-05-31T13:00,26.8,0.00,0.00,3060.00,843.48,7.2,172.5,172.2,0.00,3,1,52
2025-05-31T13:15,27.0,0.00,0.00,3070.00,900.00,6.8,219.4,218.8,0.00,3,1,51
2025-05-31T13:30,27.4,0.00,0.00,3080.00,900.00,6.5,275.2,274.0,0.00,3,1,51
2025-05-31T13:45,27.7,0.00,0.00,3080.00,900.00,6.5,336.5,334.6,0.00,3,1,50
2025-05-31T14:00,27.9,0.00,0.00,3090.00,900.00,6.5,430.5,427.4,0.00,3,1,50
2025-05-31T14:15,27.8,0.00,0.00,3080.00,900.00,7.2,527.7,523.1,0.00,3,1,51
2025-05-31T14:30,27.5,0.00,0.00,3070.00,900.00,7.9,575.5,569.5,0.00,3,1,53
2025-05-31T14:45,27.2,0.00,0.00,3050.00,900.00,9.0,527.5,521.2,0.00,3,1,54
2025-05-31T15:00,27.2,0.00,0.00,3040.00,900.00,9.4,381.7,376.5,0.00,3,1,55
2025-05-31T15:15,27.5,0.00,0.00,3040.00,900.00,9.4,220.5,217.1,0.00,3,1,54
2025-05-31T15:30,28.1,0.00,0.00,3040.00,384.79,9.0,111.3,109.4,0.00,3,1,52
2025-05-31T15:45,28.7,0.00,0.00,3040.00,13.26,8.6,61.8,60.6,0.00,3,1,50
2025-05-31T16:00,29.1,0.00,0.00,3040.00,0.00,8.3,34.2,33.5,0.00,3,1,49
2025-05-31T16:15,29.4,0.20,0.00,3080.00,0.00,8.3,20.7,20.2,0.20,53,1,49
2025-05-31T16:30,29.5,0.20,0.00,3120.00,0.00,8.3,17.0,16.6,0.20,53,1,48
2025-05-31T16:45,29.5,0.20,0.00,3150.00,0.00,8.3,22.8,22.1,0.20,53,1,49
2025-05-31T17:00,29.2,0.20,0.00,3190.00,0.00,7.9,50.3,48.8,0.20,53,1,50
2025-05-31T17:15,28.3,0.00,0.00,3180.00,347.89,6.5,106.4,102.8,0.00,3,1,52
2025-05-31T17:30,26.9,0.00,0.00,3170.00,852.04,4.3,173.6,167.1,0.00,3,1,56
2025-05-31T17:45,25.5,0.00,0.00,3150.00,900.00,2.5,209.2,200.6,0.00,3,1,59
2025-05-31T18:00,24.8,0.00,0.00,3140.00,900.00,1.8,218.8,208.8,0.00,3,1,61
2025-05-31T18:15,25.0,0.00,0.00,3150.00,900.00,2.9,210.4,199.7,0.00,3,1,62
2025-05-31T18:30,25.8,0.00,0.00,3160.00,900.00,5.4,182.7,172.3,0.00,3,1,61
2025-05-31T18:45,26.5,0.00,0.00,3160.00,591.83,7.6,138.9,130.0,0.00,3,1,61
2025-05-31T19:00,26.8,0.00,0.00,3170.00,115.70,8.6,75.4,69.9,0.00,3,1,61
2025-05-31T19:15,26.0,0.00,0.00,3170.00,0.00,7.6,27.6,25.3,0.00,3,1,63
2025-05-31T19:30,24.7,0.00,0.00,3170.00,0.00,5.4,7.6,6.9,0.00,3,1,66
2025-05-31T19:45,23.4,0.00,0.00,3160.00,0.00,3.2,2.0,1.8,0.00,3,1,69
2025-05-31T20:00,22.6,0.00,0.00,3160.00,0.00,2.2,1.7,1.4,0.00,3,1,70
2025-05-31T20:15,22.6,0.00,0.00,3100.00,0.00,2.9,3.7,2.5,0.00,3,1,70
2025-05-31T20:30,23.2,0.00,0.00,3050.00,0.00,4.7,5.1,1.7,0.00,3,1,68
2025-05-31T20:45,23.9,0.00,0.00,2990.00,0.00,6.5,0.0,0.0,0.00,3,1,66
2025-05-31T21:00,24.3,0.00,0.00,2930.00,0.00,8.3,0.0,0.0,0.00,3,0,64
2025-05-31T21:15,24.4,0.00,0.00,2930.00,0.00,9.7,0.0,0.0,0.00,3,0,62
2025-05-31T21:30,24.3,0.00,0.00,2920.00,0.00,11.2,0.0,0.0,0.00,3,0,61
2025-05-31T21:45,24.1,0.00,0.00,2920.00,0.00,12.6,0.0,0.0,0.00,3,0,59
2025-05-31T22:00,23.9,0.00,0.00,2910.00,0.00,13.3,0.0,0.0,0.00,3,0,59
2025-05-31T22:15,23.6,0.00,0.00,2910.00,0.00,13.7,0.0,0.0,0.00,3,0,60
2025-05-31T22:30,23.2,0.00,0.00,2910.00,0.00,14.0,0.0,0.0,0.00,3,0,61
2025-05-31T22:45,22.8,0.00,0.00,2900.00,0.00,14.0,0.0,0.0,0.00,3,0,63
2025-05-31T23:00,22.4,0.00,0.00,2900.00,0.00,13.3,0.0,0.0,0.00,3,0,65
2025-05-31T23:15,22.0,0.00,0.00,2860.00,0.00,11.9,0.0,0.0,0.00,3,0,67
2025-05-31T23:30,21.6,0.00,0.00,2820.00,0.00,10.1,0.0,0.0,0.00,3,0,69
2025-05-31T23:45,21.2,0.00,0.00,2770.00,0.00,8.3,0.0,0.0,0.00,3,0,70
2025-06-01T00:00,21.0,0.00,0.00,2730.00,0.00,7.2,0.0,0.0,0.00,3,0,71
2025-06-01T00:15,21.0,0.00,0.00,2720.00,0.00,7.6,0.0,0.0,0.00,3,0,70
2025-06-01T00:30,21.0,0.00,0.00,2710.00,0.00,9.0,0.0,0.0,0.00,3,0,68
2025-06-01T00:45,21.1,0.00,0.00,2700.00,0.00,10.8,0.0,0.0,0.00,3,0,65
2025-06-01T01:00,21.1,0.00,0.00,2690.00,0.00,11.9,0.0,0.0,0.00,3,0,64
2025-06-01T01:15,21.0,0.00,0.00,2690.00,0.00,12.6,0.0,0.0,0.00,3,0,64
2025-06-01T01:30,20.9,0.00,0.00,2700.00,0.00,13.0,0.0,0.0,0.00,3,0,65
2025-06-01T01:45,20.6,0.00,0.00,2700.00,0.00,13.0,0.0,0.0,0.00,3,0,66
2025-06-01T02:00,20.2,0.00,0.00,2700.00,0.00,13.0,0.0,0.0,0.00,3,0,67
2025-06-01T02:15,19.6,0.00,0.00,2660.00,0.00,13.0,0.0,0.0,0.00,3,0,69
2025-06-01T02:30,18.9,0.00,0.00,2620.00,0.00,12.6,0.0,0.0,0.00,2,0,71
2025-06-01T02:45,18.1,0.00,0.00,2570.00,0.00,12.2,0.0,0.0,0.00,1,0,73
2025-06-01T03:00,17.6,0.00,0.00,2530.00,0.00,11.9,0.0,0.0,0.00,0,0,74
2025-06-01T03:15,17.4,0.00,0.00,2560.00,0.00,11.9,0.0,0.0,0.00,0,0,74
2025-06-01T03:30,17.4,0.00,0.00,2600.00,0.00,12.2,0.0,0.0,0.00,0,0,73
2025-06-01T03:45,17.5,0.00,0.00,2630.00,0.00,12.2,0.0,0.0,0.00,0,0,72
2025-06-01T04:00,17.5,0.00,0.00,2660.00,0.00,12.6,0.0,0.0,0.00,0,0,72
2025-06-01T04:15,17.2,0.00,0.00,2630.00,0.00,13.0,0.0,0.0,0.00,1,0,74
2025-06-01T04:30,16.9,0.00,0.00,2610.00,0.00,13.0,0.0,0.0,0.00,2,0,77
2025-06-01T04:45,16.5,0.00,0.00,2580.00,0.00,13.3,0.0,0.0,0.00,3,1,80
2025-06-01T05:00,16.2,0.00,0.00,2550.00,0.00,13.7,0.0,0.0,0.00,3,1,83
2025-06-01T05:15,15.9,0.00,0.00,2530.00,0.00,14.0,0.0,0.0,0.00,3,1,85
2025-06-01T05:30,15.7,0.00,0.00,2510.00,0.00,14.4,0.0,0.0,0.00,3,1,86
2025-06-01T05:45,15.5,0.00,0.00,2490.00,0.00,14.8,1.4,1.6,0.00,3,1,87
2025-06-01T06:00,15.5,0.00,0.00,2470.00,0.00,14.8,4.5,5.0,0.00,3,1,87
2025-06-01T06:15,15.8,0.00,0.00,2470.00,0.00,14.4,7.0,7.6,0.00,3,1,85
2025-06-01T06:30,16.1,0.00,0.00,2480.00,0.00,13.7,10.3,11.1,0.00,3,1,82
2025-06-01T06:45,16.6,0.00,0.00,2480.00,0.00,13.0,13.6,14.5,0.00,3,1,79
2025-06-01T07:00,16.9,0.00,0.00,2480.00,0.00,12.2,17.6,18.7,0.00,3,1,77
2025-06-01T07:15,17.0,0.00,0.00,2420.00,0.00,11.9,22.3,23.5,0.00,3,1,77
2025-06-01T07:30,16.9,0.00,0.00,2360.00,0.00,11.2,25.7,27.0,0.00,3,1,79
2025-06-01T07:45,16.7,0.00,0.00,2290.00,0.00,10.8,24.2,25.2,0.00,3,1,81
2025-06-01T08:00,16.6,0.00,0.00,2230.00,0.00,10.4,16.9,17.5,0.00,3,1,82
2025-06-01T08:15,16.7,0.00,0.00,2190.00,0.00,10.1,10.2,10.6,0.00,3,1,82
2025-06-01T08:30,16.8,0.00,0.00,2150.00,0.00,10.1,9.0,9.2,0.00,3,1,81
2025-06-01T08:45,16.9,0.00,0.00,2110.00,0.00,10.1,17.2,17.7,0.00,3,1,79
2025-06-01T09:00,17.0,0.00,0.00,2070.00,0.00,10.1,58.6,60.2,0.00,3,1,78
2025-06-01T09:15,17.3,0.00,0.00,2050.00,701.62,10.1,153.5,157.2,0.00,3,1,76
2025-06-01T09:30,17.6,0.00,0.00,2040.00,900.00,10.1,264.6,270.3,0.00,3,1,74
2025-06-01T09:45,17.9,0.00,0.00,2020.00,900.00,10.1,299.8,305.6,0.00,3,1,72
2025-06-01T10:00,18.1,0.00,0.00,2000.00,900.00,10.1,249.3,253.6,0.00,3,1,71
2025-06-01T10:15,18.2,0.00,0.00,1980.00,809.91,10.4,168.0,170.6,0.00,3,1,71
2025-06-01T10:30,18.1,0.00,0.00,1970.00,353.23,10.8,107.1,108.6,0.00,3,1,72
2025-06-01T10:45,18.1,0.00,0.00,1950.00,158.68,11.2,81.2,82.1,0.00,3,1,72
2025-06-01T11:00,18.4,0.00,0.00,1930.00,48.89,11.5,66.5,67.2,0.00,3,1,72
2025-06-01T11:15,18.8,0.00,0.00,1930.00,0.00,11.5,59.4,59.9,0.00,3,1,70
2025-06-01T11:30,19.5,0.00,0.00,1930.00,38.78,11.5,65.2,65.6,0.00,3,1,66
2025-06-01T11:45,20.1,0.00,0.00,1920.00,246.00,11.5,92.8,93.3,0.00,3,1,63
2025-06-01T12:00,20.6,0.00,0.00,1920.00,823.92,11.9,169.9,170.6,0.00,3,1,60
2025-06-01T12:15,20.9,0.00,0.00,1900.00,900.00,12.6,292.4,293.2,0.00,3,1,58
2025-06-01T12:30,21.0,0.00,0.00,1890.00,900.00,13.3,413.8,414.4,0.00,3,1,56
2025-06-01T12:45,21.0,0.00,0.00,1870.00,900.00,14.4,467.3,467.3,0.00,3,1,55
2025-06-01T13:00,21.0,0.00,0.00,1850.00,900.00,14.8,460.3,459.7,0.00,2,1,54
2025-06-01T13:15,20.9,0.00,0.00,2070.00,900.00,14.8,415.7,414.5,0.00,3,1,54
2025-06-01T13:30,20.6,0.00,0.00,2290.00,900.00,14.8,351.8,350.3,0.00,3,1,55
2025-06-01T13:45,20.5,0.00,0.00,2500.00,900.00,14.4,279.4,277.8,0.00,3,1,57
2025-06-01T14:00,20.4,0.00,0.00,2720.00,858.71,14.0,174.5,173.2,0.00,3,1,57
2025-06-01T14:15,20.5,0.00,0.00,2600.00,236.36,13.7,91.5,90.7,0.00,3,1,56
2025-06-01T14:30,20.9,0.00,0.00,2470.00,0.00,13.7,55.7,55.1,0.00,2,1,55
2025-06-01T14:45,21.2,0.00,0.00,2350.00,83.03,13.3,71.1,70.2,0.00,2,1,53
2025-06-01T15:00,21.5,0.00,0.00,2220.00,792.05,13.3,165.6,163.4,0.00,2,1,52
2025-06-01T15:15,21.6,0.00,0.00,2150.00,900.00,13.3,349.1,343.8,0.00,2,1,51
2025-06-01T15:30,21.8,0.00,0.00,2090.00,900.00,13.3,535.3,526.1,0.00,2,1,50
2025-06-01T15:45,21.9,0.00,0.00,2020.00,900.00,13.3,595.0,583.7,0.00,2,1,49
2025-06-01T16:00,22.0,0.00,0.00,1950.00,900.00,13.3,550.6,539.0,0.00,2,1,48
2025-06-01T16:15,21.9,0.00,0.00,2050.00,900.00,13.3,453.8,443.2,0.00,2,1,48
2025-06-01T16:30,21.9,0.00,0.00,2140.00,900.00,13.7,353.2,344.2,0.00,3,1,48
2025-06-01T16:45,21.7,0.00,0.00,2240.00,900.00,13.7,276.2,268.5,0.00,3,1,49
2025-06-01T17:00,21.6,0.00,0.00,2330.00,900.00,14.0,198.7,192.6,0.00,3,1,49
2025-06-01T17:15,21.5,0.00,0.00,2320.00,550.45,14.8,133.4,128.9,0.00,3,1,49
2025-06-01T17:30,21.2,0.00,0.00,2320.00,237.97,15.5,91.7,88.3,0.00,3,1,49
2025-06-01T17:45,21.0,0.00,0.00,2310.00,94.42,15.8,72.6,69.6,0.00,3,1,49
2025-06-01T18:00,21.0,0.00,0.00,2300.00,85.30,16.2,71.4,68.1,0.00,3,1,49
2025-06-01T18:15,20.9,0.00,0.00,2240.00,133.28,15.8,77.8,73.9,0.00,3,1,49
2025-06-01T18:30,21.0,0.00,0.00,2190.00,155.06,14.8,80.7,76.1,0.00,3,1,49
2025-06-01T18:45,21.0,0.00,0.00,2130.00,88.43,13.7,71.8,67.2,0.00,3,1,49
2025-06-01T19:00,20.9,0.00,0.00,2070.00,0.00,13.0,54.4,50.4,0.00,3,1,50
2025-06-01T19:15,20.6,0.00,0.00,2060.00,0.00,13.0,38.3,35.1,0.00,3,1,51
2025-06-01T19:30,20.2,0.00,0.00,2040.00,0.00,13.7,26.7,24.0,0.00,3,1,53
2025-06-01T19:45,19.9,0.00,0.00,2030.00,0.00,14.4,19.6,17.2,0.00,3,1,55
2025-06-01T20:00,19.6,0.00,0.00,2010.00,0.00,14.4,18.6,15.6,0.00,3,1,56
2025-06-01T20:15,19.4,0.00,0.00,2000.00,0.00,13.7,14.8,10.4,0.00,3,1,56
2025-06-01T20:30,19.1,0.00,0.00,1990.00,0.00,12.6,10.2,3.7,0.00,2,1,54
2025-06-01T20:45,19.0,0.00,0.00,1980.00,0.00,11.9,0.0,0.0,0.00,2,1,53
2025-06-01T21:00,18.8,0.00,0.00,1970.00,0.00,11.5,0.0,0.0,0.00,2,0,53
2025-06-01T21:15,18.5,0.00,0.00,1900.00,0.00,12.6,0.0,0.0,0.00,2,0,55
2025-06-01T21:30,18.3,0.00,0.00,1820.00,0.00,14.4,0.0,0.0,0.00,3,0,58
2025-06-01T21:45,18.1,0.00,0.00,1750.00,0.00,15.8,0.0,0.0,0.00,3,0,61
2025-06-01T22:00,17.9,0.00,0.00,1670.00,0.00,16.6,0.0,0.0,0.00,3,0,63
2025-06-01T22:15,17.6,0.00,0.00,1670.00,0.00,15.8,0.0,0.0,0.00,3,0,63
2025-06-01T22:30,17.5,0.00,0.00,1670.00,0.00,14.0,0.0,0.0,0.00,2,0,63
2025-06-01T22:45,17.2,0.00,0.00,1660.00,0.00,11.9,0.0,0.0,0.00,1,0,62
2025-06-01T23:00,17.0,0.00,0.00,1660.00,0.00,10.8,0.0,0.0,0.00,0,0,61
2025-06-01T23:15,16.8,0.00,0.00,1660.00,0.00,10.8,0.0,0.0,0.00,0,0,61
2025-06-01T23:30,16.5,0.00,0.00,1650.00,0.00,11.2,0.0,0.0,0.00,0,0,61
2025-06-01T23:45,16.4,0.00,0.00,1650.00,0.00,11.9,0.0,0.0,0.00,0,0,61
2025-06-02T00:00,16.1,0.00,0.00,1640.00,0.00,12.2,0.0,0.0,0.00,0,0,62
2025-06-02T00:15,15.8,0.00,0.00,1700.00,0.00,12.2,0.0,0.0,0.00,0,0,64
2025-06-02T00:30,15.6,0.00,0.00,1750.00,0.00,11.9,0.0,0.0,0.00,0,0,67
2025-06-02T00:45,15.2,0.00,0.00,1810.00,0.00,11.5,0.0,0.0,0.00,0,0,70
2025-06-02T01:00,14.9,0.00,0.00,1860.00,0.00,11.5,0.0,0.0,0.00,0,0,72
2025-06-02T01:15,14.6,0.00,0.00,1820.00,0.00,11.5,0.0,0.0,0.00,0,0,73
2025-06-02T01:30,14.2,0.00,0.00,1780.00,0.00,11.9,0.0,0.0,0.00,0,0,73
2025-06-02T01:45,13.9,0.00,0.00,1730.00,0.00,12.2,0.0,0.0,0.00,0,0,73
2025-06-02T02:00,13.6,0.00,0.00,1690.00,0.00,12.6,0.0,0.0,0.00,0,0,73
2025-06-02T02:15,13.5,0.00,0.00,1610.00,0.00,13.0,0.0,0.0,0.00,0,0,73
2025-06-02T02:30,13.6,0.00,0.00,1540.00,0.00,13.7,0.0,0.0,0.00,0,0,72
2025-06-02T02:45,13.6,0.00,0.00,1460.00,0.00,14.0,0.0,0.0,0.00,0,0,72
2025-06-02T03:00,13.6,0.00,0.00,1380.00,0.00,14.4,0.0,0.0,0.00,0,0,72
2025-06-02T03:15,13.4,0.00,0.00,1420.00,0.00,14.4,0.0,0.0,0.00,0,0,74
2025-06-02T03:30,13.2,0.00,0.00,1460.00,0.00,14.0,0.0,0.0,0.00,1,0,76
2025-06-02T03:45,13.1,0.00,0.00,1490.00,0.00,13.7,0.0,0.0,0.00,1,0,78
2025-06-02T04:00,12.9,0.00,0.00,1530.00,0.00,13.7,0.0,0.0,0.00,1,0,79
2025-06-02T04:15,12.9,0.00,0.00,1550.00,0.00,13.7,0.0,0.0,0.00,1,0,78
2025-06-02T04:30,13.0,0.00,0.00,1570.00,0.00,13.7,0.0,0.0,0.00,1,0,76
2025-06-02T04:45,13.1,0.00,0.00,1580.00,0.00,14.0,0.0,0.0,0.00,0,1,73
2025-06-02T05:00,13.1,0.00,0.00,1600.00,0.00,14.0,14.2,10.8,0.00,0,1,72
2025-06-02T05:15,13.1,0.00,0.00,1610.00,12.65,14.0,68.3,71.6,0.00,0,1,73
2025-06-02T05:30,12.9,0.00,0.00,1630.00,759.11,14.4,161.2,191.0,0.00,0,1,75
2025-06-02T05:45,12.8,0.00,0.00,1640.00,900.00,14.4,203.9,232.0,0.00,0,1,77
2025-06-02T06:00,12.8,0.00,0.00,1650.00,900.00,14.4,229.4,254.5,0.00,0,1,79
2025-06-02T06:15,12.9,0.00,0.00,1650.00,900.00,14.0,232.4,253.5,0.00,1,1,80
2025-06-02T06:30,13.1,0.00,0.00,1650.00,900.00,13.3,221.4,238.5,0.00,2,1,82
2025-06-02T06:45,13.3,0.00,0.00,1640.00,900.00,13.0,201.3,214.8,0.00,3,1,83
2025-06-02T07:00,13.6,0.00,0.00,1640.00,776.18,12.2,163.5,173.1,0.00,3,1,83
2025-06-02T07:15,13.8,0.00,0.00,1630.00,464.63,11.9,122.0,128.3,0.00,3,1,82
2025-06-02T07:30,14.1,0.00,0.00,1630.00,287.41,11.5,98.3,102.9,0.00,3,1,79
2025-06-02T07:45,14.4,0.00,0.00,1620.00,292.93,11.2,99.1,103.2,0.00,3,1,77
2025-06-02T08:00,14.6,0.00,0.00,1610.00,531.13,10.8,130.8,135.8,0.00,3,1,75
2025-06-02T08:15,14.8,0.00,0.00,1630.00,900.00,10.4,184.1,190.4,0.00,3,1,75
2025-06-02T08:30,14.8,0.00,0.00,1650.00,900.00,10.1,235.2,242.7,0.00,3,1,76
2025-06-02T08:45,14.8,0.00,0.00,1670.00,900.00,9.7,258.3,265.7,0.00,3,1,77
2025-06-02T09:00,14.8,0.00,0.00,1690.00,900.00,9.4,253.8,260.4,0.00,3,1,77
2025-06-02T09:15,14.9,0.00,0.00,1690.00,900.00,9.4,237.1,242.7,0.00,3,1,77
2025-06-02T09:30,15.0,0.00,0.00,1700.00,900.00,9.4,218.2,222.9,0.00,3,1,77
2025-06-02T09:45,15.2,0.00,0.00,1700.00,900.00,9.4,202.1,206.0,0.00,3,1,77
2025-06-02T10:00,15.6,0.00,0.00,1700.00,886.15,9.4,178.2,181.3,0.00,3,1,75
2025-06-02T10:15,16.2,0.00,0.00,1690.00,725.54,9.4,156.7,159.2,0.00,3,1,72
2025-06-02T10:30,17.1,0.00,0.00,1690.00,728.07,9.4,157.1,159.2,0.00,2,1,67
2025-06-02T10:45,18.0,0.00,0.00,1680.00,900.00,9.4,199.4,201.9,0.00,1,1,63
2025-06-02T11:00,18.6,0.00,0.00,1670.00,900.00,9.7,316.8,320.1,0.00,0,1,59
2025-06-02T11:15,19.1,0.00,0.00,1750.00,900.00,10.1,485.1,489.4,0.00,1,1,56
2025-06-02T11:30,19.6,0.00,0.00,1830.00,900.00,10.8,628.0,632.6,0.00,2,1,54
2025-06-02T11:45,19.8,0.00,0.00,1900.00,900.00,11.5,660.8,664.7,0.00,3,1,52
2025-06-02T12:00,19.8,0.00,0.00,1980.00,900.00,11.5,600.7,603.3,0.00,3,1,53
2025-06-02T12:15,19.1,0.00,0.00,1990.00,900.00,10.4,490.6,492.0,0.00,3,1,58
2025-06-02T12:30,18.0,0.00,0.00,1990.00,900.00,9.0,379.6,380.2,0.00,1,1,66
2025-06-02T12:45,17.0,0.00,0.00,2000.00,900.00,7.2,294.6,294.6,0.00,0,1,73
2025-06-02T13:00,16.4,0.00,0.00,2000.00,900.00,6.8,215.1,214.8,0.00,0,1,77
2025-06-02T13:15,16.5,0.20,0.00,1970.00,651.79,7.9,146.9,146.5,0.20,53,1,75
2025-06-02T13:30,17.2,0.20,0.00,1930.00,314.82,9.7,102.0,101.5,0.20,53,1,69
2025-06-02T13:45,17.9,0.20,0.00,1900.00,154.65,11.9,80.6,80.2,0.20,53,1,62
2025-06-02T14:00,18.2,0.20,0.00,1860.00,123.37,13.7,76.4,75.9,0.20,53,1,59
2025-06-02T14:15,18.0,0.00,0.00,1900.00,152.78,14.8,80.4,79.7,0.00,3,1,61
2025-06-02T14:30,17.5,0.00,0.00,1930.00,169.41,15.5,82.6,81.7,0.00,3,1,67
2025-06-02T14:45,17.0,0.00,0.00,1970.00,115.76,15.8,75.4,74.5,0.00,3,1,72
2025-06-02T15:00,16.7,0.00,0.00,2000.00,8.03,15.5,61.1,60.2,0.00,3,1,75
2025-06-02T15:15,16.8,0.00,0.00,1970.00,0.00,13.7,47.9,47.2,0.00,3,1,74
2025-06-02T15:30,17.2,0.00,0.00,1930.00,0.00,11.2,39.5,38.8,0.00,3,1,72
2025-06-02T15:45,17.6,0.00,0.00,1900.00,0.00,8.6,38.5,37.8,0.00,3,1,68
2025-06-02T16:00,18.1,0.00,0.00,1860.00,0.00,6.8,41.0,40.1,0.00,3,1,65
2025-06-02T16:15,18.6,0.00,0.00,1890.00,0.00,6.8,48.1,47.0,0.00,3,1,61
2025-06-02T16:30,19.1,0.00,0.00,1920.00,26.43,7.6,63.5,61.9,0.00,2,1,57
2025-06-02T16:45,19.6,0.00,0.00,1940.00,257.67,9.0,94.4,91.7,0.00,1,1,52
2025-06-02T17:00,19.9,0.00,0.00,1970.00,755.99,9.4,160.8,155.9,0.00,1,1,50
2025-06-02T17:15,19.8,0.00,0.00,1930.00,900.00,9.0,256.7,248.1,0.00,1,1,50
2025-06-02T17:30,19.5,0.00,0.00,1890.00,900.00,8.3,341.3,328.7,0.00,1,1,52
2025-06-02T17:45,19.0,0.00,0.00,1850.00,900.00,7.2,369.6,354.5,0.00,2,1,54
2025-06-02T18:00,18.8,0.00,0.00,1810.00,900.00,6.5,339.6,324.3,0.00,2,1,55
2025-06-02T18:15,18.6,0.00,0.00,1810.00,900.00,6.1,286.9,272.5,0.00,1,1,55
2025-06-02T18:30,18.5,0.00,0.00,1800.00,900.00,5.8,240.2,226.7,0.00,1,1,54
2025-06-02T18:45,18.5,0.00,0.00,1800.00,900.00,5.4,228.6,214.1,0.00,1,1,52
2025-06-02T19:00,18.5,0.00,0.00,1790.00,900.00,5.0,238.0,220.8,0.00,0,1,51
2025-06-02T19:15,18.4,0.00,0.00,1790.00,900.00,5.0,250.7,229.6,0.00,0,1,50
2025-06-02T19:30,18.4,0.00,0.00,1790.00,900.00,5.0,250.0,225.1,0.00,0,1,48
2025-06-02T19:45,18.2,0.00,0.00,1790.00,900.00,5.0,218.6,191.8,0.00,0,1,47
2025-06-02T20:00,18.1,0.00,0.00,1790.00,774.58,5.0,163.3,137.3,0.00,0,1,47
2025-06-02T20:15,17.9,0.00,0.00,1790.00,177.98,5.0,96.4,69.1,0.00,0,1,49
2025-06-02T20:30,17.5,0.00,0.00,1790.00,0.00,5.0,39.4,15.3,0.00,0,1,52
2025-06-02T20:45,17.2,0.00,0.00,1780.00,0.00,4.7,7.2,0.0,0.00,0,1,55
2025-06-02T21:00,16.9,0.00,0.00,1780.00,0.00,5.0,0.0,0.0,0.00,0,0,57
2025-06-02T21:15,16.6,0.00,0.00,1770.00,0.00,5.8,0.0,0.0,0.00,0,0,57
2025-06-02T21:30,16.2,0.00,0.00,1750.00,0.00,6.5,0.0,0.0,0.00,0,0,56
2025-06-02T21:45,16.0,0.00,0.00,1740.00,0.00,7.6,0.0,0.0,0.00,0,0,55
2025-06-02T22:00,15.9,0.00,0.00,1720.00,0.00,7.9,0.0,0.0,0.00,0,0,53
2025-06-02T22:15,16.1,0.00,0.00,1720.00,0.00,7.6,0.0,0.0,0.00,0,0,50
2025-06-02T22:30,16.6,0.00,0.00,1720.00,0.00,6.8,0.0,0.0,0.00,0,0,45
2025-06-02T22:45,17.0,0.00,0.00,1710.00,0.00,6.1,0.0,0.0,0.00,0,0,42
2025-06-02T23:00,17.2,0.00,0.00,1710.00,0.00,5.8,0.0,0.0,0.00,0,0,42
2025-06-02T23:15,17.2,0.00,0.00,1690.00,0.00,5.8,0.0,0.0,0.00,0,0,47
2025-06-02T23:30,17.0,0.00,0.00,1660.00,0.00,5.8,0.0,0.0,0.00,0,0,56
2025-06-02T23:45,16.6,0.00,0.00,1640.00,0.00,6.1,0.0,0.0,0.00,0,0,65
2025-06-03T00:00,16.4,0.00,0.00,1610.00,0.00,6.8,0.0,0.0,0.00,0,0,72
2025-06-03T00:15,15.9,0.00,0.00,1660.00,0.00,7.9,0.0,0.0,0.00,0,0,75
2025-06-03T00:30,15.6,0.00,0.00,1700.00,0.00,9.0,0.0,0.0,0.00,0,0,77
